isInLABounds,councildist,lat,lng,,city,state,department,employeecount,grosspay
0,,33.9652918,-118.1514588,,BELL GARDENS,CA,Personnel,2,44036.15
0,,33.9652918,-118.1514588,,BELL GARDENS,CA,Police,16,988119.4
0,,33.9652918,-118.1514588,,BELL GARDENS,CA,Public Works - Sanitation,3,123267.74
0,,33.9652918,-118.1514588,,BELL GARDENS,CA,Public Works - Street Services,2,95967.78
0,,33.9652918,-118.1514588,,BELL GARDENS,CA,Recreation and Parks,5,59696.51
0,,33.9652918,-118.1514588,,BELL GARDENS,CA,Transportation,3,109491.17
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Airports,22,1154885.12
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Animal Services,2,74613.11
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Building and Safety,3,215122.64
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,City Attorney,1,56695.2
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Community Investment for Families Department,1,5683.2
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Controller,2,203094.58
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Cultural Affairs,1,46480.72
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Economic and Workforce Development Department,1,97509.36
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Fire,7,868908.52
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,General Services,8,478579.38
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Harbor,15,991427.64
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Library,2,116513.2
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Los Angeles Housing,4,273791.36
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Mayor,1,46090.08
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Personnel,2,9559.72
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Police,56,4537782.55
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Public Works - Contract Administration,1,74973.35
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Public Works - Engineering,4,294391.74
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Public Works - Sanitation,16,1091021
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Public Works - Street Services,9,464841.39
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Recreation and Parks,14,239550.43
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Transportation,13,725391.29
0,,33.8816818,-118.1170117,,BELLFLOWER,CA,Zoo,1,51352.14
0,,33.8816818,-118.1170117,,BELLFLOWWER,CA,Public Works - Sanitation,1,64587.18
0,,33.7569251,-118.1371377,,BELMONT SHORE,CA,Recreation and Parks,1,86107.17
0,,37.8715226,-122.273042,,BERKELEY,CA,Fire,1,74236.21
0,,34.0736204,-118.4003563,,BEVERLY HILLS,CA,Airports,2,70434.19
0,,34.0736204,-118.4003563,,BEVERLY HILLS,CA,Building and Safety,1,0
0,,34.0736204,-118.4003563,,BEVERLY HILLS,CA,City Attorney,5,521919.86
0,,34.0736204,-118.4003563,,BEVERLY HILLS,CA,Council,1,39355.26
0,,34.0736204,-118.4003563,,BEVERLY HILLS,CA,Library,1,16566.87
0,,34.0736204,-118.4003563,,BEVERLY HILLS,CA,Mayor,1,59974.64
0,,34.0736204,-118.4003563,,BEVERLY HILLS,CA,Pension,1,0
0,,34.0736204,-118.4003563,,BEVERLY HILLS,CA,Personnel,2,150841
0,,34.0736204,-118.4003563,,BEVERLY HILLS,CA,Police,4,353424.07
0,,34.0736204,-118.4003563,,BEVERLY HILLS,CA,Public Works - Engineering,1,99289.52
0,,34.0736204,-118.4003563,,BEVERLY HILLS,CA,Public Works - Sanitation,1,126578.96
0,,34.0736204,-118.4003563,,BEVERLY HILLS,CA,Recreation and Parks,11,148778.52
0,,34.0736204,-118.4003563,,BEVERLY HILLS,CA,Transportation,2,204667.1
0,,34.2438963,-116.9114215,,BIG BEAR,CA,Fire,2,264985.03
0,,34.2438963,-116.9114215,,BIG BEAR,CA,Police,2,219153.2
0,,34.2611183,-116.84503,,BIG BEAR CITY,CA,Fire,2,307606.25
0,,34.2611183,-116.84503,,BIG BEAR CITY,CA,General Services,1,75572.82
0,,34.2611183,-116.84503,,BIG BEAR CITY,CA,Harbor,1,150276.42
0,,34.2611183,-116.84503,,BIG BEAR CITY,CA,Police,1,80759.68
0,,34.2438963,-116.9114215,,BIG BEAR LAKE,CA,Fire,1,119557.95
0,,34.2438963,-116.9114215,,BIG BEAR LAKE,CA,Police,1,106178.51
0,,48.0632864,-114.0726134,,BIGFORK,MT,Fire,1,108001.8
0,,37.3614238,-118.3996636,,BISHOP,CA,Recreation and Parks,1,148.54
0,,39.165325,-86.5263857,,BLOOMINGTON,CA,Airports,4,254472.3
0,,39.165325,-86.5263857,,BLOOMINGTON,CA,General Services,3,179437.31
0,,39.165325,-86.5263857,,BLOOMINGTON,CA,Police,4,196349.05
0,,39.165325,-86.5263857,,BLOOMINGTON,CA,Public Works - Sanitation,1,48099.59
0,,43.6414926,-79.3892205,,BLUE JAY,CA,Fire,2,168492
0,,43.6150186,-116.2023137,,BOISE,ID,Fire,4,577314.53
0,,43.6150186,-116.2023137,,BOISE,ID,Police,1,114264.03
0,,-16.290154,-63.588653,,BOLIVIA,NC,Fire,1,122278.37
0,,32.6583258,-117.0352904,,BONITA,CA,Fire,1,90973.04
0,,34.9994202,-117.6497822,,BORON,CA,Public Works - Sanitation,1,10906.83
0,,45.6769979,-111.0429339,,BOZEMAN,MT,Fire,1,109745.73
0,,33.916475,-117.9002918,,BREA,CA,Airports,6,576403.25
0,,33.916475,-117.9002918,,BREA,CA,Building and Safety,2,229966.64
0,,33.916475,-117.9002918,,BREA,CA,City Ethics Commission,1,82967.84
0,,33.916475,-117.9002918,,BREA,CA,City Planning,2,207984.37
0,,33.916475,-117.9002918,,BREA,CA,Council,1,0
0,,33.916475,-117.9002918,,BREA,CA,Fire,20,2809220.79
0,,33.916475,-117.9002918,,BREA,CA,General Services,3,200840.01
0,,33.916475,-117.9002918,,BREA,CA,Harbor,4,372033.28
0,,33.916475,-117.9002918,,BREA,CA,Information Technology Agency,2,167219.85
0,,33.916475,-117.9002918,,BREA,CA,Library,1,31.58
0,,33.916475,-117.9002918,,BREA,CA,Los Angeles Housing,1,69908.48
0,,33.916475,-117.9002918,,BREA,CA,Personnel,2,136536.54
0,,33.916475,-117.9002918,,BREA,CA,Police,48,5106024.12
0,,33.916475,-117.9002918,,BREA,CA,Public Works - Contract Administration,2,149277.6
0,,33.916475,-117.9002918,,BREA,CA,Public Works - Engineering,3,291050.91
0,,33.916475,-117.9002918,,BREA,CA,Public Works - Sanitation,5,425109.62
0,,33.916475,-117.9002918,,BREA,CA,Public Works - Street Lighting,1,66027.29
0,,33.916475,-117.9002918,,BREA,CA,Transportation,2,241425.05
0,,33.3703197,-112.5837766,,BUCKEYE,AZ,Police,1,94110.2
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Airports,14,1067037.09
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Building and Safety,3,391906.45
0,,33.8674044,-117.9981387,,BUENA PARK,CA,City Employees Retirement System,1,56433.6
0,,33.8674044,-117.9981387,,BUENA PARK,CA,City Planning,1,65670.29
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Council,1,39425.76
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Economic and Workforce Development Department,1,43330
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Fire,7,835512.1
0,,33.8674044,-117.9981387,,BUENA PARK,CA,General Services,7,461439.18
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Harbor,4,382107.41
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Information Technology Agency,3,305400.36
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Library,1,4048
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Los Angeles Housing,1,99259.6
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Pension,2,125150.88
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Police,39,3707254.14
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Public Works - Contract Administration,1,101982.39
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Public Works - Engineering,6,434924.66
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Public Works - Sanitation,10,848601.2
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Public Works - Street Services,1,102440.72
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Recreation and Parks,3,107194.31
0,,33.8674044,-117.9981387,,BUENA PARK,CA,Transportation,5,336502.23
0,,34.1808392,-118.3089661,,BURANK,CA,Library,1,69135.76
0,,34.1808392,-118.3089661,,BURBANK,CA,Aging,1,5924.8
0,,34.1808392,-118.3089661,,BURBANK,CA,Airports,14,1065042.74
0,,34.1808392,-118.3089661,,BURBANK,CA,Animal Services,10,541024.31
0,,34.1808392,-118.3089661,,BURBANK,CA,Building and Safety,11,1038676.72
0,,34.1808392,-118.3089661,,BURBANK,CA,City Attorney,12,1492922.88
0,,34.1808392,-118.3089661,,BURBANK,CA,City Clerk,1,80641.11
0,,34.1808392,-118.3089661,,BURBANK,CA,City Employees Retirement System,2,105129.25
0,,34.1808392,-118.3089661,,BURBANK,CA,City Ethics Commission,2,54447.2
0,,34.1808392,-118.3089661,,BURBANK,CA,City Planning,9,446781.53
0,,34.1808392,-118.3089661,,BURBANK,CA,Controller,4,316275.12
0,,34.1808392,-118.3089661,,BURBANK,CA,Council,6,511547.25
0,,34.1808392,-118.3089661,,BURBANK,CA,Disability,1,94556.38
0,,34.1808392,-118.3089661,,BURBANK,CA,Fire,23,3186942.31
0,,34.1808392,-118.3089661,,BURBANK,CA,General Services,13,861120.9
0,,34.1808392,-118.3089661,,BURBANK,CA,Harbor,2,122479.07
0,,34.1808392,-118.3089661,,BURBANK,CA,Information Technology Agency,4,295549.37
0,,34.1808392,-118.3089661,,BURBANK,CA,Library,20,1014367.89
0,,34.1808392,-118.3089661,,BURBANK,CA,Los Angeles Housing,8,561919.8
0,,34.1808392,-118.3089661,,BURBANK,CA,Mayor,2,69234.88
0,,34.1808392,-118.3089661,,BURBANK,CA,Office of Finance,7,393943.58
0,,34.1808392,-118.3089661,,BURBANK,CA,Pension,2,126300.5
0,,34.1808392,-118.3089661,,BURBANK,CA,Personnel,10,767548.77
0,,34.1808392,-118.3089661,,BURBANK,CA,Police,120,10863374.67
0,,34.1808392,-118.3089661,,BURBANK,CA,Public Works - Board of Public Works,5,354352.47
0,,34.1808392,-118.3089661,,BURBANK,CA,Public Works - Contract Administration,2,175260.22
0,,34.1808392,-118.3089661,,BURBANK,CA,Public Works - Engineering,7,658980.44
0,,34.1808392,-118.3089661,,BURBANK,CA,Public Works - Sanitation,20,1333824.41
0,,34.1808392,-118.3089661,,BURBANK,CA,Public Works - Street Lighting,4,289741.1
0,,34.1808392,-118.3089661,,BURBANK,CA,Public Works - Street Services,2,119685.01
0,,34.1808392,-118.3089661,,BURBANK,CA,Recreation and Parks,75,1056066.66
0,,34.1808392,-118.3089661,,BURBANK,CA,Transportation,13,1023881.75
0,,34.1808392,-118.3089661,,BURBANK,CA,Zoo,17,728355.88
0,,34.1808392,-118.3089661,,BURBANK,CO,Library,1,64071.72
0,,36.778261,-119.4179324,,CA,CA,Public Works - Sanitation,4,165929.95
0,,34.1367208,-118.6614809,,CALABASAS,CA,City Attorney,2,272458.27
0,,34.1367208,-118.6614809,,CALABASAS,CA,City Planning,2,124060.96
0,,34.1367208,-118.6614809,,CALABASAS,CA,Fire,8,1207573.28
0,,34.1367208,-118.6614809,,CALABASAS,CA,Information Technology Agency,1,61336
0,,34.1367208,-118.6614809,,CALABASAS,CA,Library,3,87884.89
0,,34.1367208,-118.6614809,,CALABASAS,CA,Personnel,1,6300
0,,34.1367208,-118.6614809,,CALABASAS,CA,Police,15,1454258.53
0,,34.1367208,-118.6614809,,CALABASAS,CA,Public Works - Engineering,1,84194.88
0,,34.1367208,-118.6614809,,CALABASAS,CA,Public Works - Sanitation,1,0
0,,34.1367208,-118.6614809,,CALABASAS,CA,Recreation and Parks,3,4028.76
0,,34.1367208,-118.6614809,,CALABASAS,CA,Zoo,1,56223.4
0,,34.1372953,-118.6541895,,CALABASAS HILLS,CA,Police,1,146546.39
0,,39.5576632,-104.9410193,,CALIENTE,CA,Fire,1,121921.79
0,,35.125801,-117.9859038,,CALIFORNIA CITY,CA,General Services,1,38318.37
0,,35.125801,-117.9859038,,CALIFORNIA CITY,CA,Police,1,88841.8
0,,35.125801,-117.9859038,,CALIFORNIA CITY,CA,Recreation and Parks,2,41337.05
0,,34.0039039,-117.0619755,,CALIMESA,CA,City Employees Retirement System,1,70954.64
0,,34.0039039,-117.0619755,,CALIMESA,CA,Fire,2,246699.22
0,,34.2163937,-119.0376023,,CAMARILLO,CA,Building and Safety,4,328296.83
0,,34.2163937,-119.0376023,,CAMARILLO,CA,City Attorney,3,404432.96
0,,34.2163937,-119.0376023,,CAMARILLO,CA,City Planning,1,88009.68
0,,34.2163937,-119.0376023,,CAMARILLO,CA,Fire,40,6148391.01
0,,34.2163937,-119.0376023,,CAMARILLO,CA,General Services,3,226319.88
0,,34.2163937,-119.0376023,,CAMARILLO,CA,Harbor,1,129314.24
0,,34.2163937,-119.0376023,,CAMARILLO,CA,Library,2,268.43
0,,34.2163937,-119.0376023,,CAMARILLO,CA,Mayor,1,161651.78
0,,34.2163937,-119.0376023,,CAMARILLO,CA,Police,31,2976774.41
0,,34.2163937,-119.0376023,,CAMARILLO,CA,Public Works - Engineering,2,215716.96
0,,34.2163937,-119.0376023,,CAMARILLO,CA,Public Works - Sanitation,7,658694.53
0,,34.2163937,-119.0376023,,CAMARILLO,CA,Public Works - Street Services,1,62975.24
0,,34.2163937,-119.0376023,,CAMARILLO,CA,Recreation and Parks,4,135457.04
0,,45.5856983,-122.4026689,,CAMAS,WA,Fire,1,113389.99
0,,43.6779581,-116.6865435,,CANYON COUNT,CA,Police,1,78436.33
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Airports,9,830438.3
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Animal Services,4,203857.44
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Building and Safety,13,1095202.67
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,City Attorney,5,383850.64
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,City Clerk,2,72483.47
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Council,1,0
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Fire,36,5187103.11
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,General Services,14,980996.1
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Harbor,3,318918.71
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Information Technology Agency,3,203226.75
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Library,4,150704.61
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Los Angeles Housing,2,73347.08
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Mayor,1,36434.36
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Personnel,3,115448.96
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Police,201,18867606.71
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Public Works - Contract Administration,3,259001.2
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Public Works - Engineering,2,140005.63
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Public Works - Sanitation,32,2249085.27
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Public Works - Street Lighting,1,43354.59
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Public Works - Street Services,14,969623.79
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Recreation and Parks,37,1015149.86
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Transportation,11,562188.25
0,,34.4235425,-118.4720633,,CANYON COUNTRY,CA,Zoo,5,208968
0,,43.6779581,-116.6865435,,CANYON COUNTY,CA,Police,1,59413.5
0,,43.6779581,-116.6865435,,CANYON COUNTY,CA,Recreation and Parks,3,3330.65
0,,29.8752177,-98.2625127,,CANYON LAKE,CA,Airports,1,136849.36
0,,29.8752177,-98.2625127,,CANYON LAKE,CA,Fire,21,3035398.84
0,,29.8752177,-98.2625127,,CANYON LAKE,CA,Police,1,103063.45
0,,33.4596667,-117.6690208,,CAPISTRANO BEACH,CA,Fire,2,297655.17
0,,33.1580933,-117.3505939,,CARLSBAD,CA,Fire,8,1362908.7
0,,33.1580933,-117.3505939,,CARLSBAD,CA,Police,1,100414.69
0,,36.5552386,-121.9232879,,CARMEL,CA,Public Works - Engineering,1,69869.04
0,,34.3988838,-119.5184564,,CARPINTERIA,CA,Fire,1,157785.73
0,,33.8316745,-118.281693,,CARSON,CA,Aging,2,108931.84
0,,33.8316745,-118.281693,,CARSON,CA,Airports,76,5241865.13
0,,33.8316745,-118.281693,,CARSON,CA,Animal Services,3,143877.92
0,,33.8316745,-118.281693,,CARSON,CA,Building and Safety,5,214969.9
0,,33.8316745,-118.281693,,CARSON,CA,Cannabis Regulation,1,87527.58
0,,33.8316745,-118.281693,,CARSON,CA,City Administrative Officer,1,138999.16
0,,33.8316745,-118.281693,,CARSON,CA,City Attorney,5,363864.76
0,,33.8316745,-118.281693,,CARSON,CA,City Employees Retirement System,2,117243.06
0,,33.8316745,-118.281693,,CARSON,CA,Controller,1,1287.86
0,,33.8316745,-118.281693,,CARSON,CA,Council,2,86046.55
0,,33.8316745,-118.281693,,CARSON,CA,Cultural Affairs,1,44022.94
0,,33.8316745,-118.281693,,CARSON,CA,Economic and Workforce Development Department,2,50953.94
0,,33.8316745,-118.281693,,CARSON,CA,Fire,8,1064446.01
0,,33.8316745,-118.281693,,CARSON,CA,General Services,15,660626.4
0,,33.8316745,-118.281693,,CARSON,CA,Harbor,30,1873862.2
0,,33.8316745,-118.281693,,CARSON,CA,Information Technology Agency,2,149993.77
0,,33.8316745,-118.281693,,CARSON,CA,Library,2,13518.27
0,,33.8316745,-118.281693,,CARSON,CA,Los Angeles Housing,7,428217.84
0,,33.8316745,-118.281693,,CARSON,CA,Mayor,3,153845.8
0,,33.8316745,-118.281693,,CARSON,CA,Neighborhood Empowerment,1,148368
0,,33.8316745,-118.281693,,CARSON,CA,Office of Finance,5,344696.21
0,,33.8316745,-118.281693,,CARSON,CA,Personnel,9,488241.19
0,,33.8316745,-118.281693,,CARSON,CA,Police,102,8355285.97
0,,33.8316745,-118.281693,,CARSON,CA,Public Works - Contract Administration,1,80784.31
0,,33.8316745,-118.281693,,CARSON,CA,Public Works - Engineering,3,277626.4
0,,33.8316745,-118.281693,,CARSON,CA,Public Works - Sanitation,38,2281830.26
0,,33.8316745,-118.281693,,CARSON,CA,Public Works - Street Services,5,277952.28
0,,33.8316745,-118.281693,,CARSON,CA,Recreation and Parks,74,1101419.83
0,,33.8316745,-118.281693,,CARSON,CA,Transportation,25,1248295.83
0,,34.4890363,-118.6256552,,CASTAIAC,CA,Recreation and Parks,1,1007.98
0,,34.4890363,-118.6256552,,CASTAIC,CA,Airports,2,236374.46
0,,34.4890363,-118.6256552,,CASTAIC,CA,Building and Safety,2,180585.96
0,,34.4890363,-118.6256552,,CASTAIC,CA,City Attorney,2,89040.96
0,,34.4890363,-118.6256552,,CASTAIC,CA,City Planning,1,70874.16
0,,34.4890363,-118.6256552,,CASTAIC,CA,Community Investment for Families Department,1,12320
0,,34.4890363,-118.6256552,,CASTAIC,CA,Fire,44,6717982.61
0,,34.4890363,-118.6256552,,CASTAIC,CA,General Services,6,489495.63
0,,34.4890363,-118.6256552,,CASTAIC,CA,Information Technology Agency,1,11809.35
0,,34.4890363,-118.6256552,,CASTAIC,CA,Library,2,58374.58
0,,34.4890363,-118.6256552,,CASTAIC,CA,Los Angeles Housing,1,83402.27
0,,34.4890363,-118.6256552,,CASTAIC,CA,Personnel,1,22677.01
0,,34.4890363,-118.6256552,,CASTAIC,CA,Police,160,17345205.95
0,,34.4890363,-118.6256552,,CASTAIC,CA,Public Works - Contract Administration,3,208537.77
0,,34.4890363,-118.6256552,,CASTAIC,CA,Public Works - Engineering,1,93194.16
0,,34.4890363,-118.6256552,,CASTAIC,CA,Public Works - Sanitation,7,585384.63
0,,34.4890363,-118.6256552,,CASTAIC,CA,Public Works - Street Services,7,435225.62
0,,34.4890363,-118.6256552,,CASTAIC,CA,Recreation and Parks,8,180625.96
0,,34.4890363,-118.6256552,,CASTAIC,CA,Transportation,1,42251.47
0,,34.4890363,-118.6256552,,CASTIAC,CA,Police,1,97968.12
0,,37.6955029,-122.0738678,,CASTRO VALLEY,CA,Los Angeles Housing,1,56020
0,,33.7805388,-116.4668036,,CATHEDRAL CITY,CA,Personnel,1,61110.72
0,,33.7805388,-116.4668036,,CATHEDRAL CITY,CA,Public Works - Engineering,1,59225.12
0,,33.7805388,-116.4668036,,CATHEDRAL CITY,CA,Public Works - Street Lighting,1,57833.44
0,,35.4427511,-120.8921254,,CAYUCOS,CA,Fire,1,142787.57
0,,37.6774769,-113.0618931,,CEDAR CITY,UT,Police,1,94505.8
0,,44.838512,-93.2490914,,CEDAR GLEN,CA,Fire,1,176895.29
0,,44.838512,-93.2490914,,CEDAR GLEN,CA,Police,1,124174.86
0,,33.8583483,-118.0647871,,CERITTOS,CA,Airports,1,103502.74
0,,33.8583483,-118.0647871,,CERRITOS,CA,Airports,18,1387878.77
0,,33.8583483,-118.0647871,,CERRITOS,CA,Animal Services,1,39929.68
0,,33.8583483,-118.0647871,,CERRITOS,CA,Building and Safety,4,423140.66
0,,33.8583483,-118.0647871,,CERRITOS,CA,City Administrative Officer,2,182520.41
0,,33.8583483,-118.0647871,,CERRITOS,CA,City Attorney,5,661172.44
0,,33.8583483,-118.0647871,,CERRITOS,CA,Controller,2,184589.98
0,,33.8583483,-118.0647871,,CERRITOS,CA,Economic and Workforce Development Department,3,204823.22
0,,33.8583483,-118.0647871,,CERRITOS,CA,Fire,7,764855.25
0,,33.8583483,-118.0647871,,CERRITOS,CA,General Services,1,74915.7
0,,33.8583483,-118.0647871,,CERRITOS,CA,Harbor,10,974003.08
0,,33.8583483,-118.0647871,,CERRITOS,CA,Information Technology Agency,4,377835.3
0,,33.8583483,-118.0647871,,CERRITOS,CA,Los Angeles Housing,3,243412.8
0,,33.8583483,-118.0647871,,CERRITOS,CA,Neighborhood Empowerment,1,68241.76
0,,33.8583483,-118.0647871,,CERRITOS,CA,Office of Finance,2,107859.52
0,,33.8583483,-118.0647871,,CERRITOS,CA,Pension,3,240703.2
0,,33.8583483,-118.0647871,,CERRITOS,CA,Personnel,1,12096.3
0,,33.8583483,-118.0647871,,CERRITOS,CA,Police,41,4087445.79
0,,33.8583483,-118.0647871,,CERRITOS,CA,Public Works - Contract Administration,1,81121.75
0,,33.8583483,-118.0647871,,CERRITOS,CA,Public Works - Engineering,6,480859.85
0,,33.8583483,-118.0647871,,CERRITOS,CA,Public Works - Sanitation,19,1654396.89
0,,33.8583483,-118.0647871,,CERRITOS,CA,Public Works - Street Lighting,2,200899.12
0,,33.8583483,-118.0647871,,CERRITOS,CA,Recreation and Parks,2,20743.79
0,,33.8583483,-118.0647871,,CERRITOS,CA,Transportation,8,823102.47
0,,33.8583483,-118.0647871,,"CERRITOS, CA",CA,Transportation,1,77751.84
0,,33.4506004,-119.3791204,,CHANNEL ISLANDS,CA,Library,1,2596.85
0,,35.2270869,-80.8431267,,CHARLOTTE,CA,Library,1,0
1,12,34.2506356,-118.61481,,CHARSWORTH,CA,Police,1,69525.08
0,,36.0546058,-95.9099355,,CHARTER OAK,CA,Public Works - Sanitation,1,85768.05
0,,41.8781136,-87.6297982,,CHICAGO,IL,Cultural Affairs,1,0
0,,34.0122346,-117.688944,,CHINO,CA,Airports,13,946355.16
0,,34.0122346,-117.688944,,CHINO,CA,Building and Safety,3,127049.16
0,,34.0122346,-117.688944,,CHINO,CA,City Attorney,1,52704.08
0,,34.0122346,-117.688944,,CHINO,CA,City Employees Retirement System,3,281936.46
0,,34.0122346,-117.688944,,CHINO,CA,Controller,1,5945.13
0,,34.0122346,-117.688944,,CHINO,CA,Fire,19,2459804.54
0,,34.0122346,-117.688944,,CHINO,CA,General Services,8,574344.57
0,,34.0122346,-117.688944,,CHINO,CA,Harbor,2,122859.09
0,,34.0122346,-117.688944,,CHINO,CA,Information Technology Agency,1,75978.48
0,,34.0122346,-117.688944,,CHINO,CA,Library,1,76268.04
0,,34.0122346,-117.688944,,CHINO,CA,Los Angeles Housing,1,49228.16
0,,34.0122346,-117.688944,,CHINO,CA,Personnel,2,201992.74
0,,34.0122346,-117.688944,,CHINO,CA,Police,155,15328382.91
0,,34.0122346,-117.688944,,CHINO,CA,Public Works - Contract Administration,2,176907.39
0,,34.0122346,-117.688944,,CHINO,CA,Public Works - Engineering,7,506995.09
0,,34.0122346,-117.688944,,CHINO,CA,Public Works - Sanitation,8,588023.34
0,,34.0122346,-117.688944,,CHINO,CA,Public Works - Street Lighting,2,168432.08
0,,34.0122346,-117.688944,,CHINO,CA,Public Works - Street Services,5,380412.37
0,,34.0122346,-117.688944,,CHINO,CA,Recreation and Parks,5,219258.21
0,,34.0122346,-117.688944,,CHINO,CA,Transportation,5,346836.95
0,,33.9898188,-117.7325848,,CHINO  HILLS,CA,Police,1,106726.2
0,,33.9898188,-117.7325848,,CHINO HILLLS,CA,Airports,1,86820.76
0,,33.9898188,-117.7325848,,CHINO HILLS,CA,Aging,1,65900
0,,33.9898188,-117.7325848,,CHINO HILLS,CA,Airports,7,699744.71
0,,33.9898188,-117.7325848,,CHINO HILLS,CA,Building and Safety,6,497331.58
0,,33.9898188,-117.7325848,,CHINO HILLS,CA,City Administrative Officer,1,0
